"time","ax","ay","az","a_mag"
4.486849849E0,3.752544165E0,2.422732860E-1,-1.133181000E1,1.193943893E1
4.489382297E0,3.613162279E0,5.060819983E-1,-1.006301594E1,1.070398759E1
4.491927297E0,3.574877024E0,6.735795736E-1,-9.478569031E0,1.015267088E1
4.494472297E0,3.498306751E0,8.362914920E-1,-9.215357780E0,9.892439164E0
4.497017297E0,3.431307554E0,9.224331379E-1,-9.320642471E0,9.974925088E0
4.499562297E0,3.474378586E0,8.650053740E-1,-9.665208817E0,1.030707535E1
4.502107297E0,3.517449379E0,8.075776696E-1,-1.013958549E1,1.076270532E1
4.504652297E0,3.742972851E0,5.443671346E-1,-1.055593681E1,1.121311658E1
4.507197297E0,3.987040758E0,3.433700502E-1,-1.073779202E1,1.145925715E1
4.509742297E0,4.226323128E0,5.563312769E-2,-1.072343445E1,1.152635886E1
4.512287297E0,4.350749969E0,-1.980060786E-1,-1.075214863E1,1.160072980E1
4.514832297E0,4.422534466E0,-4.085744619E-1,-1.084786129E1,1.172185304E1
4.517377297E0,4.317250252E0,-6.861419082E-1,-1.154716396E1,1.234692010E1
4.519922297E0,4.963910580E0,-1.079162955E0,-1.094417286E1,1.206565044E1
4.522467297E0,5.050052166E0,-1.280160069E0,-9.905089378E0,1.119163224E1
4.525012297E0,5.174479008E0,-1.481157184E0,-9.602995872E0,1.100847807E1
4.527557297E0,5.423332691E0,-1.706082582E0,-9.378069878E0,1.096683409E1
4.530102297E0,5.408975601E0,-1.835893154E0,-9.124430656E0,1.076488530E1
4.532647297E0,5.322834015E0,-1.922034740E0,-9.172286987E0,1.077764483E1
4.535192297E0,5.346762180E0,-1.974676847E0,-9.435498238E0,1.102342240E1
4.537737297E0,5.423332691E0,-2.003390789E0,-9.765707016E0,1.134879490E1
4.540282297E0,5.523830891E0,-1.941177368E0,-9.996016502E0,1.158452516E1
4.542827297E0,5.686542988E0,-1.845464468E0,-1.017787075E1,1.180387916E1
4.545372297E0,5.864210129E0,-1.720439434E0,-1.026879883E1,1.194977413E1
4.547917297E0,5.993422508E0,-1.533799291E0,-1.030708313E1,1.202121526E1
4.550462297E0,6.026922226E0,-1.385444283E0,-1.023529911E1,1.195845288E1
4.553007297E0,5.935994625E0,-1.213161111E0,-1.008215809E1,1.176255516E1
4.555552297E0,5.676971912E0,-1.064806104E0,-9.866206169E0,1.143257829E1
4.558097297E0,5.404190063E0,-8.733802438E-1,-9.727422714E0,1.116202562E1
4.560642297E0,5.174479008E0,-6.526423693E-1,-9.636494637E0,1.095733562E1
4.563187297E0,5.040481091E0,-5.042873621E-1,-9.703494072E0,1.094616611E1
4.565732297E0,4.973481655E0,-3.798605800E-1,-9.919445992E0,1.110293757E1
4.568277297E0,4.892126083E0,-3.080759048E-1,-1.008215809E1,1.121060748E1
4.570822297E0,4.772484779E0,-1.884347796E-1,-1.024487019E1,1.130351643E1
4.573292297E0,4.676173687E0,-2.027917206E-1,-1.047458076E1,1.147277504E1
4.575751776E0,4.499104977E0,-7.357929647E-2,-1.068036366E1,1.158954388E1
4.578285578E0,4.432105541E0,-1.357926875E-1,-1.084307575E1,1.171470405E1
4.580819328E0,4.283750534E0,-6.400800496E-2,-1.086700439E1,1.168102736E1
4.583353078E0,4.159324169E0,-6.879365444E-2,-1.081914711E1,1.159131806E1
4.585886880E0,4.159324169E0,-1.597209126E-1,-1.081914711E1,1.159221431E1
4.588420682E0,4.154538155E0,-2.219343036E-1,-1.087178993E1,1.164067259E1
4.590954380E0,4.231108665E0,-3.320041299E-1,-1.098245811E1,1.177399225E1
4.593499380E0,4.283750534E0,-3.798605800E-1,-1.111645603E1,1.191932915E1
4.596044380E0,4.389034748E0,-3.942175210E-1,-1.116909790E1,1.200698886E1
4.598589380E0,4.503890514E0,-4.516452849E-1,-1.115952682E1,1.204259325E1
4.601134953E0,4.647459984E0,-4.707878530E-1,-1.109252739E1,1.203597480E1
4.603669745E0,4.772484779E0,-6.095715761E-1,-1.098724365E1,1.199448671E1
4.606204588E0,4.911268711E0,-7.387840152E-1,-1.090528965E1,1.198297561E1
4.608739432E0,5.016552448E0,-8.542376757E-1,-1.082393360E1,1.196047905E1
4.611274276E0,5.059623718E0,-8.973084688E-1,-1.074257755E1,1.190831336E1
4.613819276E0,5.121836662E0,-1.007378340E0,-1.066600704E1,1.187483592E1
4.616364276E0,5.093122959E0,-1.064806104E0,-1.065165043E1,1.185459280E1
4.618914224E0,5.083551884E0,-1.040877819E0,-1.070429230E1,1.189570511E1
4.621449901E0,5.121836662E0,-9.930213690E-1,-1.081436157E1,1.200706952E1
4.623985578E0,5.179264545E0,-9.403793216E-1,-1.091486073E1,1.211789087E1
4.626521255E0,5.274977684E0,-8.255237937E-1,-1.091486073E1,1.215076392E1
4.629056984E0,5.442475319E0,-7.148557901E-1,-1.081914711E1,1.213200316E1
4.631592609E0,5.523830891E0,-6.765705943E-1,-1.063729286E1,1.200510120E1
4.634137609E0,5.571687698E0,-5.712863803E-1,-1.040279675E1,1.181474723E1
4.636682609E0,5.624329567E0,-5.569294691E-1,-1.037886810E1,1.181795907E1
4.639227609E0,5.705685616E0,-4.995017350E-1,-1.043150997E1,1.190045170E1
4.641772609E0,5.754140377E0,-4.564309120E-1,-1.056072235E1,1.203525310E1
4.644317609E0,5.801996708E0,-4.755735099E-1,-1.071386337E1,1.219328521E1
4.646862609E0,5.888138294E0,-4.995017350E-1,-1.079043388E1,1.230256632E1
4.649407609E0,5.878567219E0,-5.234299302E-1,-1.080000496E1,1.230738147E1
4.651952609E0,5.830710411E0,-5.952146053E-1,-1.064207840E1,1.214929204E1
4.654497609E0,5.801996708E0,-6.526423693E-1,-1.046022415E1,1.197937382E1
4.657042609E0,5.825924873E0,-6.574280262E-1,-1.038365364E1,1.192450733E1
4.659587609E0,5.840281963E0,-5.952146053E-1,-1.026401234E1,1.182425994E1
4.662132609E0,5.878567219E0,-5.186443329E-1,-1.019222832E1,1.177743871E1
4.664677609E0,5.926423550E0,-4.707878530E-1,-1.024008465E1,1.184075466E1
4.667222609E0,6.012565136E0,-5.234299302E-1,-1.035972595E1,1.198953044E1
4.669767609E0,6.017350674E0,-5.856433511E-1,-1.041236782E1,1.204030277E1
4.672312609E0,5.988636971E0,-6.574280262E-1,-1.042193890E1,1.203797303E1
4.674857609E0,5.878567219E0,-8.111668825E-1,-1.032144070E1,1.190578357E1
4.677402609E0,5.734997749E0,-8.829515576E-1,-1.020179939E1,1.173654606E1
4.679947609E0,5.533402443E0,-1.055234790E0,-1.012522888E1,1.158673047E1
4.682492609E0,5.308476925E0,-1.170090318E0,-1.001037312E1,1.139107583E1
4.685037609E0,5.217549801E0,-1.270588875E0,-1.004865837E1,1.139354015E1
4.687582609E0,5.035695076E0,-1.371087432E0,-1.025922680E1,1.151042311E1
4.690127609E0,4.954339504E0,-1.481157184E0,-1.053679466E1,1.173726324E1
4.692672609E0,4.978267670E0,-1.576870084E0,-1.079521942E1,1.199193190E1
4.695217609E0,5.021338463E0,-1.672582984E0,-1.109731293E1,1.229478459E1
4.697762609E0,4.992624283E0,-1.710868239E0,-1.124088287E1,1.241816473E1
4.700307609E0,4.916054249E0,-1.763510346E0,-1.129352474E1,1.244271912E1
4.702852609E0,4.839483738E0,-1.821536183E0,-1.127438164E1,1.240363972E1
4.705397609E0,4.729413986E0,-1.869392633E0,-1.111167049E1,1.222011484E1
4.707942609E0,4.556532383E0,-1.869392633E0,-1.096331501E1,1.201877249E1
4.710487609E0,4.369892120E0,-1.855035782E0,-1.085743237E1,1.184993470E1
4.713032609E0,4.259822369E0,-1.821536183E0,-1.070907784E1,1.166826588E1
4.715577609E0,4.269393921E0,-1.845464468E0,-1.065165043E1,1.162287058E1
4.718122609E0,4.322035789E0,-1.792224169E0,-1.059422207E1,1.158143351E1
4.720667609E0,4.436891556E0,-1.763510346E0,-1.057029438E1,1.159858175E1
4.723212609E0,4.484747887E0,-1.739582062E0,-1.065165043E1,1.168746192E1
4.725757609E0,4.686343193E0,-1.811366796E0,-1.069950676E1,1.182041907E1
4.728302609E0,4.858626366E0,-1.806581140E0,-1.071386337E1,1.190196849E1
4.730847609E0,4.925625324E0,-1.801795483E0,-1.060857964E1,1.183428129E1
4.733392609E0,5.030909538E0,-1.787438512E0,-1.052243805E1,1.179943599E1
4.735937609E0,5.088337421E0,-1.763510346E0,-1.041236782E1,1.172256585E1
4.738482609E0,5.097908497E0,-1.725225091E0,-1.033579731E1,1.165305877E1
4.741031828E0,5.174479008E0,-1.749153376E0,-1.030229759E1,1.166070779E1
4.743569692E0,5.184050083E0,-1.744367719E0,-1.033579731E1,1.169384026E1
4.746107505E0,5.313262463E0,-1.734796405E0,-1.028315544E1,1.170399771E1
4.748645370E0,5.447260857E0,-1.720439434E0,-1.020179939E1,1.169227410E1
4.751183234E0,5.456831932E0,-1.706082582E0,-1.001994514E1,1.153633535E1
4.753721099E0,5.509474277E0,-1.744367719E0,-9.890732765E0,1.145529223E1
4.756266099E0,5.471189022E0,-1.797009826E0,-9.813564301E0,1.137845323E1
4.758811099E0,5.452046394E0,-1.893320918E0,-9.722636223E0,1.130659671E1
4.761356099E0,5.413761139E0,-1.926820397E0,-9.689137459E0,1.126502691E1
4.763901099E0,5.456831932E0,-2.017747641E0,-9.760921478E0,1.136327014E1
4.766446099E0,5.495117188E0,-2.118246317E0,-9.799206734E0,1.143274827E1
4.768991099E0,5.557330608E0,-2.194816589E0,-9.895518303E0,1.155951668E1
4.771536099E0,5.629115105E0,-2.271386862E0,-9.948160172E0,1.165384168E1
4.774081880E0,5.643472195E0,-2.328814745E0,-9.914660454E0,1.164356683E1
4.776581359E0,5.638686657E0,-2.391027927E0,-9.948160172E0,1.168236674E1
4.779119432E0,5.586044312E0,-2.400599241E0,-9.962516785E0,1.167126850E1
4.781657557E0,5.523830891E0,-2.462812662E0,-9.943374634E0,1.163824957E1
4.784195682E0,5.442475319E0,-2.525026083E0,-9.727422714E0,1.142886902E1
4.786733755E0,5.322834015E0,-2.611167669E0,-9.497711182E0,1.119630637E1
4.789271828E0,5.217549801E0,-2.630310297E0,-9.263215065E0,1.095210078E1
4.791809953E0,5.078765869E0,-2.682952404E0,-9.205786705E0,1.085074215E1
4.794348078E0,5.064409256E0,-2.702095032E0,-9.363713264E0,1.098310907E1
4.796893911E0,5.140979290E0,-2.745165825E0,-9.531210899E0,1.117182101E1
4.799432192E0,5.174479008E0,-2.702095032E0,-9.765707016E0,1.137741553E1
4.801970526E0,5.207978249E0,-2.754737139E0,-9.914660454E0,1.153308745E1
4.804508807E0,5.289334297E0,-2.721237659E0,-9.870991707E0,1.152469822E1
4.807047088E0,5.274977684E0,-2.740380049E0,-9.736993790E0,1.140807260E1
4.809585422E0,5.217549801E0,-2.702095032E0,-9.507282257E0,1.117642874E1
4.812123703E0,5.121836662E0,-2.730808735E0,-9.291928291E0,1.095584130E1
4.814661984E0,5.069194794E0,-2.793022156E0,-9.019146919E0,1.071646956E1
4.817206515E0,4.920839787E0,-2.807379246E0,-8.880363464E0,1.053360801E1
4.819744953E0,4.868197441E0,-2.816950560E0,-8.793622971E0,1.043850381E1
4.822283442E0,4.930410862E0,-2.884547710E0,-8.769695282E0,1.046599838E1
4.824821828E0,5.021338463E0,-2.898904562E0,-8.866005898E0,1.059356164E1
4.827360317E0,5.078765869E0,-2.913261652E0,-8.952147484E0,1.069681732E1
4.829898755E0,5.126622677E0,-2.932404041E0,-8.947361946E0,1.072084602E1
4.832437245E0,5.160121918E0,-2.994617462E0,-8.928219795E0,1.073814233E1
4.834975682E0,5.083551884E0,-3.018545866E0,-8.880363464E0,1.066841010E1
4.837519120E0,4.963910580E0,-3.090330362E0,-8.841479301E0,1.060010878E1
4.840057713E0,4.872983456E0,-3.133401155E0,-8.822337151E0,1.055451578E1
4.842596307E0,4.810770035E0,-3.224328518E0,-8.841479301E0,1.056936890E1
4.845134849E0,4.753342152E0,-3.286541939E0,-8.947361946E0,1.065133350E1
4.847673442E0,4.748556614E0,-3.334398270E0,-9.047860146E0,1.074852431E1
4.850212036E0,4.743771076E0,-3.444468260E0,-9.071788788E0,1.080116093E1
4.852750578E0,4.782055855E0,-3.449253798E0,-9.081359863E0,1.082758084E1
4.855289172E0,4.815555573E0,-3.468396425E0,-8.923434258E0,1.071667057E1
4.857831776E0,4.906482697E0,-3.521038532E0,-8.779266357E0,1.065583420E1
4.860370474E0,4.916054249E0,-3.540181160E0,-8.697910309E0,1.059972244E1
4.862909120E0,4.892126083E0,-3.568894863E0,-8.587840080E0,1.050813520E1
4.865447817E0,4.853840828E0,-3.602394581E0,-8.468199730E0,1.040420224E1
4.867986463E0,4.801198483E0,-3.607180119E0,-8.444271088E0,1.036189990E1
4.870525161E0,4.767699242E0,-3.616751432E0,-8.453842163E0,1.035757183E1
4.873063859E0,4.829912663E0,-3.616751432E0,-8.511270523E0,1.043315260E1
4.875602557E0,4.863411903E0,-3.597608805E0,-8.544769287E0,1.046941482E1
4.878144380E0,4.916054249E0,-3.621536970E0,-8.463413239E0,1.043611437E1
4.880683130E0,4.834698200E0,-3.635894060E0,-8.453842163E0,1.039526236E1
4.883221880E0,4.791627407E0,-3.616751432E0,-8.429914474E0,1.034910828E1
4.885760682E0,4.777270317E0,-3.602394581E0,-8.367700577E0,1.028678625E1
4.888299432E0,4.825126648E0,-3.607180119E0,-8.224131584E0,1.019460327E1
4.890838182E0,4.786841869E0,-3.602394581E0,-8.118846893E0,1.008993442E1
4.893376932E0,4.810770035E0,-3.559323788E0,-8.066205025E0,1.004370239E1
4.895915682E0,4.844269276E0,-3.530609846E0,-8.056633949E0,1.004198692E1
4.898456984E0,4.906482697E0,-3.525824070E0,-8.070990562E0,1.008195896E1
4.900995838E0,4.954339504E0,-3.487539053E0,-8.080561638E0,1.009969727E1
4.903534640E0,4.939982414E0,-3.487539053E0,-8.204988480E0,1.019255566E1
4.906073442E0,4.954339504E0,-3.420539856E0,-8.315058708E0,1.026575736E1
4.908612297E0,4.963910580E0,-3.430111170E0,-8.372486115E0,1.032010633E1
4.911151099E0,4.987838745E0,-3.415754318E0,-8.338987350E0,1.029973897E1
4.913689953E0,4.944767952E0,-3.406183004E0,-8.348558426E0,1.028354222E1
4.916228703E0,4.911268711E0,-3.439682484E0,-8.286344528E0,1.022817098E1
4.918769588E0,4.892126083E0,-3.477967739E0,-8.161917686E0,1.013143907E1
4.921308442E0,4.844269276E0,-3.616751432E0,-7.932207108E0,9.973351760E0
4.923847349E0,4.820341110E0,-3.688536167E0,-7.846065521E0,9.919764697E0
4.926386203E0,4.825126648E0,-3.688536167E0,-7.735397339E0,9.834811550E0
4.928925109E0,4.825126648E0,-3.774677753E0,-7.687541008E0,9.829970807E0
4.931463963E0,4.791627407E0,-3.803391695E0,-7.634898663E0,9.783514664E0
4.934002817E0,4.796412945E0,-3.879961967E0,-7.563114166E0,9.760142309E0
4.936541724E0,4.825126648E0,-3.909274101E0,-7.496115208E0,9.734270100E0
4.939011724E0,4.777270317E0,-3.981058598E0,-7.448258877E0,9.702973747E0
4.941481724E0,4.791627407E0,-4.019343853E0,-7.414759159E0,9.700178947E0
4.943951724E0,4.782055855E0,-4.014558315E0,-7.342974663E0,9.638672811E0
4.946444588E0,4.805984497E0,-4.105485439E0,-7.256833076E0,9.623623225E0
4.948977609E0,4.782055855E0,-4.138985157E0,-7.098906517E0,9.507561731E0
4.951510630E0,4.791627407E0,-4.205984116E0,-7.031907558E0,9.491981853E0
4.954043703E0,4.868197441E0,-4.253840446E0,-7.012764931E0,9.537996480E0
4.956576724E0,4.887340069E0,-4.272983074E0,-7.137191772E0,9.648004130E0
4.959121724E0,4.872983456E0,-4.253840446E0,-7.371688366E0,9.807288905E0
4.961666724E0,4.920839787E0,-4.306482315E0,-7.548757076E0,9.987201186E0
4.964211724E0,4.944767952E0,-4.368695736E0,-7.615756035E0,1.007650597E1
4.966756724E0,4.963910580E0,-4.402195454E0,-7.677969456E0,1.014746018E1
4.969301724E0,5.006981373E0,-4.507479668E0,-7.639684677E0,1.018587342E1
4.971846724E0,4.978267670E0,-4.531407833E0,-7.505686283E0,1.008226822E1
4.974391724E0,4.992624283E0,-4.560121536E0,-7.299903870E0,9.950356886E0
4.976936724E0,5.011766911E0,-4.636692047E0,-7.094120979E0,9.845977512E0
4.979481724E0,4.968696117E0,-4.641477585E0,-6.988836765E0,9.750645856E0
4.982026724E0,5.078765869E0,-4.651049137E0,-6.893123627E0,9.743781307E0
4.984571724E0,5.140979290E0,-4.636692047E0,-6.950551510E0,9.810134937E0
4.987116724E0,5.203192711E0,-4.612763882E0,-6.955337048E0,9.835014919E0
4.989661724E0,5.231906891E0,-4.617549419E0,-6.940980434E0,9.842348386E0
4.992206724E0,5.341976643E0,-4.579264164E0,-6.873981476E0,9.836564241E0
4.994751724E0,5.361119270E0,-4.593621254E0,-6.696314335E0,9.730548891E0
4.997296724E0,5.380261898E0,-4.655834675E0,-6.591030121E0,9.698746964E0
4.999841724E0,5.308476925E0,-4.660620213E0,-6.442675114E0,9.560824789E0
5.002386724E0,5.241477966E0,-4.646263599E0,-6.265605927E0,9.397801569E0
5.004931724E0,5.188836098E0,-4.722833633E0,-6.327819347E0,9.448305418E0
5.007476724E0,5.188836098E0,-4.780261517E0,-6.327819347E0,9.477141864E0
5.010021724E0,5.184050083E0,-4.799404144E0,-6.390032768E0,9.525816195E0
5.012566724E0,5.184050083E0,-4.813760757E0,-6.390032768E0,9.533057572E0
5.015111724E0,5.169693470E0,-4.823332310E0,-6.361319065E0,9.510869855E0
5.017656724E0,5.155336380E0,-4.875974178E0,-6.361319065E0,9.529900190E0
5.020201724E0,5.121836662E0,-4.909473896E0,-6.313462734E0,9.497155175E0
5.022746724E0,5.064409256E0,-4.981856823E0,-6.208178520E0,9.434437930E0
5.025291724E0,4.935196877E0,-5.029713154E0,-6.050251961E0,9.287611717E0
5.027836724E0,4.920839787E0,-5.044070244E0,-5.839683533E0,9.152005933E0
5.030381724E0,4.853840828E0,-5.096712112E0,-5.633302689E0,9.015006618E0
5.032926724E0,4.844269276E0,-5.192425251E0,-5.580660820E0,9.031721873E0
5.035471724E0,4.834698200E0,-5.240281582E0,-5.489733219E0,8.998445897E0
5.038016724E0,4.877768993E0,-5.302495003E0,-5.461019516E0,9.040565124E0
5.040561724E0,4.896911621E0,-5.422136307E0,-5.422734261E0,9.098645636E0
5.043106724E0,4.959125042E0,-5.489135265E0,-5.341378212E0,9.124354681E0
5.045651724E0,5.011766911E0,-5.575276852E0,-5.212165833E0,9.130618391E0
5.048196724E0,5.073980331E0,-5.661418438E0,-5.130809784E0,9.171812480E0
5.050741724E0,5.112265587E0,-5.704489231E0,-5.154737949E0,9.232972444E0
5.053286724E0,5.078765869E0,-5.785845280E0,-5.159523964E0,9.267715786E0
5.055831724E0,5.088337421E0,-5.857629776E0,-5.231308460E0,9.357862604E0
5.058376724E0,5.112265587E0,-5.982655048E0,-5.350949764E0,9.516306229E0
5.060921724E0,5.050052166E0,-6.068796635E0,-5.494519234E0,9.618890845E0
5.063466724E0,5.050052166E0,-6.198009014E0,-5.652445316E0,9.791245103E0
5.066011724E0,5.011766911E0,-6.255436420E0,-5.734399319E0,9.855537932E0
5.068556724E0,4.959125042E0,-6.394220352E0,-5.810969830E0,9.962246004E0
5.071102974E0,4.930410862E0,-6.451648235E0,-5.787041664E0,9.971086573E0
5.073639120E0,4.906482697E0,-6.513861656E0,-5.777470112E0,9.994154643E0
5.076175265E0,4.805984497E0,-6.633502483E0,-5.676373482E0,9.966045258E0
5.078711463E0,4.743771076E0,-6.710072994E0,-5.494519234E0,9.885250893E0
5.081256463E0,4.724628448E0,-6.729215622E0,-5.341378212E0,9.804834423E0
5.083801463E0,4.705485821E0,-6.777071953E0,-5.102096081E0,9.700602326E0
5.086344328E0,4.613960266E0,-6.777071953E0,-4.910670280E0,9.556778547E0
5.088881047E0,4.570889473E0,-6.772286415E0,-4.814957142E0,9.483707405E0
5.091417817E0,4.618745804E0,-6.743572235E0,-4.791028976E0,9.474309365E0
5.093954536E0,4.666602135E0,-6.738786697E0,-4.824528694E0,9.511282708E0
5.096491307E0,4.748556614E0,-6.676573277E0,-4.896313190E0,9.544595512E0
5.099028026E0,4.825126648E0,-6.623931408E0,-5.020740032E0,9.610730718E0
5.101573026E0,4.916054249E0,-6.580860615E0,-5.106881618E0,9.672412092E0
5.104120578E0,4.968696117E0,-6.499504566E0,-5.135595798E0,9.659495065E0
5.106657817E0,4.973481655E0,-6.422934055E0,-5.183452129E0,9.636274053E0
5.109195005E0,4.930410862E0,-6.470790863E0,-5.130809784E0,9.617967285E0
5.111732245E0,4.930410862E0,-6.442076683E0,-5.001597404E0,9.530229790E0
5.114269432E0,4.872983456E0,-6.422934055E0,-4.963312149E0,9.467550746E0
5.116806620E0,4.767699242E0,-6.528218269E0,-4.958526611E0,9.483436929E0
5.119343859E0,4.618745804E0,-6.518647194E0,-4.996811867E0,9.423041063E0
5.121888859E0,4.503890514E0,-6.547360897E0,-4.982454777E0,9.379649252E0
5.124433547E0,4.523033142E0,-6.576074600E0,-4.829314232E0,9.328711696E0
5.126971099E0,4.465605259E0,-6.576074600E0,-4.714458942E0,9.241888908E0
5.129508703E0,4.379463673E0,-6.643074036E0,-4.551148891E0,9.166411017E0
5.132046255E0,4.341178417E0,-6.695715904E0,-4.398007870E0,9.111581352E0
5.134583859E0,4.350749969E0,-6.729215622E0,-4.273581028E0,9.081567210E0
5.137121411E0,4.317250252E0,-6.839285374E0,-4.125226021E0,9.079205025E0
5.139659015E0,4.326821327E0,-6.891927242E0,-3.996013880E0,9.065769181E0
5.142129015E0,4.298107624E0,-6.930212498E0,-3.938585997E0,9.056160007E0
5.144599015E0,4.255036831E0,-7.036095142E0,-3.919443607E0,9.109007162E0
5.147069015E0,4.140181541E0,-7.117451191E0,-3.962514400E0,9.137873660E0
5.149567922E0,4.140181541E0,-7.213163853E0,-4.015156269E0,9.235383903E0
5.152099901E0,4.159324169E0,-7.294519901E0,-4.086941242E0,9.338794722E0
5.154631932E0,4.125824451E0,-7.390232563E0,-4.110869408E0,9.409421450E0
5.157163911E0,4.154538155E0,-7.423732281E0,-4.225724697E0,9.498880854E0
5.159695942E0,4.207180500E0,-7.476374149E0,-4.297509670E0,9.595057454E0
5.162240942E0,4.231108665E0,-7.624729156E0,-4.321437836E0,9.732091256E0
5.164785942E0,4.178466320E0,-7.730013371E0,-4.374079704E0,9.815562172E0
5.167330942E0,4.140181541E0,-7.825726509E0,-4.398007870E0,9.885624503E0
5.169875942E0,4.039682865E0,-7.926225185E0,-4.345366001E0,9.900822644E0
5.172420942E0,3.977469444E0,-7.959724426E0,-4.398007870E0,9.925721603E0
5.174965942E0,3.934398651E0,-8.050651550E0,-4.450650215E0,1.000503725E1
5.177510942E0,3.876971006E0,-8.199604988E0,-4.532006264E0,1.013920642E1
5.180055942E0,3.771686792E0,-8.290532112E0,-4.632504463E0,1.021854400E1
5.182600942E0,3.690330744E0,-8.386244774E0,-4.579862595E0,1.024318231E1
5.185145942E0,3.695116282E0,-8.520243645E0,-4.488935471E0,1.031498802E1
5.187690942E0,3.709473372E0,-8.620741844E0,-4.369294167E0,1.035220335E1
5.190235942E0,3.719044685E0,-8.711668968E0,-4.163511276E0,1.034694620E1
5.192780942E0,3.642474174E0,-8.812167168E0,-3.972085476E0,1.032953878E1
5.195325942E0,3.536591768E0,-8.788239479E0,-3.723232031E0,1.017856037E1
5.197870942E0,3.388236761E0,-8.788239479E0,-3.483351469E0,1.004226264E1
5.200415942E0,3.311666489E0,-8.826524734E0,-3.330210924E0,9.998248778E0
5.202909432E0,3.249453068E0,-8.816953659E0,-3.267997503E0,9.948739857E0
5.205442817E0,3.259024382E0,-8.807381630E0,-3.239283562E0,9.933990592E0
5.207976255E0,3.354737282E0,-8.874381065E0,-3.186641455E0,1.000817592E1
5.210509640E0,3.354737282E0,-8.831310272E0,-3.167499065E0,9.963902533E0
5.213043078E0,3.354737282E0,-8.836095810E0,-3.086143017E0,9.942591720E0
5.215576463E0,3.412165165E0,-8.845666885E0,-3.081357241E0,9.969125147E0
5.218109901E0,3.445664644E0,-8.845666885E0,-3.081357241E0,9.980640758E0
5.220643338E0,3.445664644E0,-8.845666885E0,-3.047857761E0,9.970349263E0
5.223188338E0,3.364308596E0,-8.793025017E0,-2.990430117E0,9.878184730E0
5.225733338E0,3.373879910E0,-8.721240044E0,-2.961716175E0,9.808917180E0
5.228278338E0,3.316452265E0,-8.659027100E0,-2.976073265E0,9.738306732E0
5.230823338E0,3.254238844E0,-8.639883995E0,-3.052643538E0,9.724006297E0
5.233368338E0,3.163311481E0,-8.649456024E0,-3.086143017E0,9.713079211E0
5.235913338E0,3.086741209E0,-8.654241562E0,-3.162713289E0,9.717336243E0
5.238458338E0,3.048455954E0,-8.663812637E0,-3.181855917E0,9.720027788E0
5.241003338E0,3.024527788E0,-8.654241562E0,-3.162713289E0,9.697753384E0
5.243548338E0,3.014956474E0,-8.630312920E0,-3.086143017E0,9.648654950E0
5.246093338E0,2.986242771E0,-8.644669533E0,-3.028715372E0,9.634369415E0
5.248638338E0,3.019742250E0,-8.678169250E0,-2.971287489E0,9.657018905E0
5.251183338E0,2.981456995E0,-8.620741844E0,-2.947359324E0,9.586094238E0
5.253728338E0,3.010170937E0,-8.587242126E0,-2.904288530E0,9.551792935E0
5.256273338E0,3.086741209E0,-8.606385231E0,-2.861217737E0,9.580417787E0
5.258818338E0,3.144168854E0,-8.639883995E0,-2.727219582E0,9.590157448E0
5.261363338E0,3.273381472E0,-8.692526817E0,-2.583052158E0,9.640913192E0
5.263908338E0,3.349951744E0,-8.702097893E0,-2.496910334E0,9.653146929E0
5.266453338E0,3.407379389E0,-8.749954224E0,-2.319841623E0,9.672310912E0
5.268998338E0,3.359523058E0,-8.749954224E0,-2.118844509E0,9.609245347E0
5.271543338E0,3.349951744E0,-8.726025581E0,-1.994417667E0,9.557374167E0
5.274088338E0,3.282952785E0,-8.793025017E0,-1.936989903E0,9.583683938E0
5.276633338E0,3.211168051E0,-8.879166603E0,-1.788634896E0,9.609912310E0
5.279178338E0,3.297309637E0,-8.917451859E0,-1.688136339E0,9.656241649E0
5.281723338E0,3.263810158E0,-8.950951576E0,-1.654636860E0,9.670047260E0
5.284268338E0,3.215953588E0,-9.003593445E0,-1.567897081E0,9.688413372E0
5.286813338E0,3.139383316E0,-8.994022369E0,-1.429113269E0,9.632784162E0
5.289358338E0,3.091526747E0,-8.979664803E0,-1.347757339E0,9.592099220E0
5.291903338E0,3.029313564E0,-8.912666321E0,-1.357328653E0,9.510767723E0
5.294448338E0,2.924029350E0,-8.869595528E0,-1.347757339E0,9.435895417E0
5.296993338E0,2.861815929E0,-8.812167168E0,-1.304686546E0,9.356628003E0
5.299538338E0,2.703889608E0,-8.749954224E0,-1.352542996E0,9.257542357E0
5.302083338E0,2.608176708E0,-8.754739761E0,-1.395613790E0,9.240984357E0
5.304628338E0,2.578864574E0,-8.745168686E0,-1.491326690E0,9.238645633E0
5.307173338E0,2.569293261E0,-8.716454506E0,-1.611566067E0,9.229029862E0
5.309718338E0,2.507079840E0,-8.702097893E0,-1.731207132E0,9.220034446E0
5.312263338E0,2.459223509E0,-8.649456024E0,-1.869990945E0,9.184646750E0
5.314808338E0,2.387438774E0,-8.615956306E0,-2.047059774E0,9.171969292E0
5.317353338E0,2.306082726E0,-8.659027100E0,-2.185843468E0,9.223593633E0
5.319898338E0,2.301297188E0,-8.630312920E0,-2.372483730E0,9.241588007E0
5.322443338E0,2.320439816E0,-8.577671051E0,-2.468196630E0,9.222411626E0
5.324988338E0,2.301297188E0,-8.510671616E0,-2.520838737E0,9.169630747E0
